# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas 
3.330053e-01 5.034574e-02 7.090603e-01 2.018440e-09 9.636082e-01 -1.066489e+00 3.976064e-01 8.242021e-02 2.586702e+00 -2.175532e-02 
2.691755e-01 4.911170e-02 6.431028e-01 2.340426e-09 9.763741e-01 -1.075000e+00 -5.571809e-01 1.499202e-01 3.112943e+00 -2.606383e-03 
3.138564e-01 4.644149e-02 6.932801e-01 1.746099e-09 9.534131e-01 -1.112234e+00 1.343085e-01 8.736702e-02 3.445567e+00 2.558511e-02 
3.424202e-01 4.885638e-02 7.303369e-01 2.191489e-09 9.903812e-01 -8.335106e-01 -6.250000e-02 9.119681e-02 2.728191e+00 -2.409574e-02 
2.766755e-01 4.686702e-02 6.743085e-01 1.747518e-09 9.583777e-01 -8.026596e-01 -9.175532e-02 1.226330e-01 3.497695e+00 6.117021e-03 
3.017287e-01 4.712234e-02 7.322872e-01 2.493617e-09 9.821365e-01 -9.526596e-01 -9.906915e-01 1.025266e-01 2.733156e+00 -1.047872e-02 
3.263032e-01 4.980319e-02 6.670390e-01 2.080851e-09 9.934840e-01 -1.295213e+00 3.257979e-01 7.795213e-02 3.013652e+00 1.484043e-02 
2.693351e-01 4.894149e-02 7.271454e-01 2.140426e-09 9.855053e-01 -7.686170e-01 4.135638e-01 7.603723e-02 3.346277e+00 7.393617e-03 
3.012500e-01 4.556915e-02 6.700532e-01 2.326241e-09 9.800089e-01 -1.249468e+00 -2.938830e-01 1.489628e-01 3.125355e+00 1.962766e-02 
3.440160e-01 4.931383e-02 6.746631e-01 1.869504e-09 9.515514e-01 -1.000532e+00 -5.518617e-01 9.071809e-02 2.653723e+00 -1.909574e-02 
2.603989e-01 4.679255e-02 6.659752e-01 2.282270e-09 9.715869e-01 -7.409574e-01 -5.013298e-01 1.084309e-01 3.217199e+00 -2.803191e-02 
2.977394e-01 4.952660e-02 6.925709e-01 2.129078e-09 9.503103e-01 -1.281383e+00 5.452128e-02 8.305851e-02 2.656206e+00 1.324468e-02 
3.456117e-01 4.867553e-02 7.143794e-01 1.890780e-09 9.983599e-01 -1.021809e+00 -2.034574e-01 1.432181e-01 3.279255e+00 -1.329787e-03 
2.720479e-01 4.848404e-02 7.329965e-01 1.741844e-09 9.751330e-01 -7.292553e-01 -1.316489e-01 1.061968e-01 3.348759e+00 -1.542553e-03 
3.098670e-01 4.659043e-02 6.888475e-01 2.121986e-09 9.982713e-01 -1.268617e+00 6.781915e-02 1.223138e-01 2.584220e+00 2.484043e-02 
3.409840e-01 4.988830e-02 6.652660e-01 2.333333e-09 9.628989e-01 -1.003723e+00 -9.135638e-01 8.481383e-02 3.227128e+00 -1.526596e-02 
2.868883e-01 4.619681e-02 6.971809e-01 1.771631e-09 9.949911e-01 -7.760638e-01 5.186170e-02 1.457713e-01 3.107979e+00 -3.351064e-03 
3.022074e-01 5.085638e-02 7.251950e-01 2.151773e-09 9.589096e-01 -1.061170e+00 -7.885638e-01 8.465426e-02 3.455496e+00 -1.856383e-02 
3.227926e-01 4.760106e-02 6.450532e-01 2.426950e-09 9.802748e-01 -1.218617e+00 -1.263298e-01 9.247340e-02 2.306206e+00 1.750000e-02 
2.854521e-01 4.927128e-02 7.328191e-01 1.985816e-09 9.565160e-01 -1.134574e+00 -2.433511e-01 8.289894e-02 2.810106e+00 -2.813830e-02 
2.969415e-01 4.814362e-02 6.535638e-01 1.818440e-09 9.776152e-01 -1.042021e+00 3.018617e-01 1.213564e-01 3.564716e+00 2.590426e-02 
3.312500e-01 4.549468e-02 6.785638e-01 2.363121e-09 9.900266e-01 -8.324468e-01 -9.694149e-01 1.197606e-01 2.643794e+00 9.042553e-04 
2.814628e-01 4.804787e-02 7.007270e-01 2.316312e-09 9.621011e-01 -1.160106e+00 -9.667553e-01 1.435372e-01 2.894504e+00 2.239362e-02 
2.988564e-01 4.673936e-02 7.289184e-01 1.859574e-09 9.861259e-01 -7.750000e-01 2.087766e-01 1.106649e-01 2.499823e+00 -1.877660e-02 
3.226330e-01 4.986702e-02 6.457624e-01 2.215603e-09 9.735372e-01 -9.590426e-01 -9.707447e-02 6.406915e-02 3.683865e+00 -2.180851e-03 
2.618351e-01 5.069681e-02 7.065780e-01 1.934752e-09 9.862145e-01 -8.356383e-01 -6.422872e-01 1.007713e-01 3.016135e+00 -2.271277e-02 
3.109840e-01 4.839894e-02 6.487766e-01 2.265248e-09 9.532358e-01 -1.278191e+00 -2.726064e-01 1.349202e-01 3.400887e+00 7.978723e-04 
3.314096e-01 4.654787e-02 7.324645e-01 2.182979e-09 9.690160e-01 -9.271277e-01 2.672872e-01 7.507979e-02 2.676064e+00 2.579787e-02 
2.659840e-01 4.596277e-02 6.904433e-01 2.445390e-09 9.871011e-01 -1.123936e+00 -5.172872e-01 1.089096e-01 2.400532e+00 1.420213e-02 
3.038032e-01 4.733511e-02 7.204078e-01 1.889362e-09 9.714982e-01 -1.086702e+00 3.590426e-02 6.119681e-02 3.646631e+00 -2.005319e-02 
3.365160e-01 5.021809e-02 6.686348e-01 1.973050e-09 9.652039e-01 -7.132979e-01 -4.428191e-01 1.436968e-01 2.859752e+00 -5.265957e-03 
2.702926e-01 4.564362e-02 7.221809e-01 2.048227e-09 9.808067e-01 -9.792553e-01 1.050532e-01 1.341223e-01 2.452660e+00 1.930851e-02 
2.942287e-01 4.878191e-02 6.477128e-01 2.486525e-09 9.551862e-01 -7.643617e-01 -2.832447e-01 8.082447e-02 3.083156e+00 -1.079787e-02 
3.411436e-01 4.925000e-02 6.886702e-01 1.849645e-09 9.950798e-01 -1.231383e+00 -6.210106e-01 9.422872e-02 3.562234e+00 -8.563830e-03 
2.650266e-01 4.563298e-02 6.890248e-01 1.825532e-09 9.886082e-01 -9.281915e-01 -3.856383e-02 1.069947e-01 3.393440e+00 2.462766e-02 
3.133777e-01 5.089894e-02 6.661525e-01 2.442553e-09 9.692819e-01 -1.196277e+00 3.151596e-01 8.832447e-02 2.576773e+00 3.776596e-03 
3.408245e-01 4.739894e-02 7.150887e-01 2.035461e-09 9.663564e-01 -8.984043e-01 -9.640957e-01 1.325266e-01 2.929255e+00 -2.962766e-02 
2.669415e-01 4.579255e-02 6.705851e-01 2.042553e-09 9.689273e-01 -1.168617e+00 -4.773936e-01 1.234309e-01 3.495213e+00 -2.143617e-02 
3.036436e-01 5.097340e-02 6.790957e-01 2.286525e-09 9.597074e-01 -1.046277e+00 -6.768617e-01 6.199468e-02 2.514716e+00 1.436170e-03 
3.247074e-01 4.806915e-02 7.161525e-01 1.931915e-09 9.938387e-01 -7.239362e-01 4.853723e-01 1.030053e-01 3.142730e+00 1.505319e-02 
2.666223e-01 4.576064e-02 6.814007e-01 2.099291e-09 9.835550e-01 -9.750000e-01 1.609043e-01 9.837766e-02 2.378191e+00 -2.654255e-02 
3.189628e-01 4.730319e-02 7.140248e-01 1.838298e-09 9.768174e-01 -8.228723e-01 -5.864362e-01 1.496011e-01 3.698759e+00 -5.851064e-04 
3.338032e-01 4.957979e-02 6.505496e-01 2.387234e-09 9.607713e-01 -1.251596e+00 -4.747340e-01 8.704787e-02 2.966489e+00 2.101064e-02 
2.841755e-01 4.723936e-02 7.315780e-01 1.961702e-09 9.942819e-01 -1.197340e+00 -1.462766e-02 7.571809e-02 3.070745e+00 2.654255e-02 
3.074734e-01 4.669681e-02 7.001950e-01 2.418440e-09 9.717642e-01 -7.675532e-01 -8.125000e-01 1.336436e-01 3.368617e+00 -2.090426e-02 
3.306117e-01 4.981383e-02 6.482447e-01 2.009929e-09 9.615691e-01 -1.044149e+00 4.162234e-01 1.128989e-01 2.380674e+00 -4.627660e-03 
2.674202e-01 5.018617e-02 6.675709e-01 1.764539e-09 9.581117e-01 -8.271277e-01 -4.029255e-01 9.023936e-02 2.916844e+00 -6.542553e-03 
3.069947e-01 4.593085e-02 7.108333e-01 2.211348e-09 9.962323e-01 -9.867021e-01 3.577128e-01 8.960106e-02 3.664007e+00 1.654255e-02 
3.486436e-01 4.893085e-02 7.005496e-01 2.411348e-09 9.828457e-01 -1.110106e+00 -9.507979e-01 1.255053e-01 2.532092e+00 -1.292553e-02 
2.730053e-01 5.086702e-02 6.523227e-01 2.209929e-09 9.746897e-01 -8.473404e-01 -1.130319e-01 1.071543e-01 3.552305e+00 -1.484043e-02 
3.052394e-01 4.714362e-02 7.228901e-01 1.785816e-09 9.836436e-01 -1.118617e+00 4.055851e-01 1.333245e-01 2.956560e+00 2.324468e-02 
3.307713e-01 4.649468e-02 6.874291e-01 2.242553e-09 9.639628e-01 -9.143617e-01 -7.300532e-01 6.375000e-02 2.333511e+00 1.648936e-03 
2.785904e-01 5.015426e-02 6.867199e-01 2.079433e-09 9.786791e-01 -1.225000e+00 -7.353723e-01 8.034574e-02 2.420390e+00 2.452128e-02 
3.009309e-01 4.684574e-02 7.127837e-01 2.351773e-09 9.550089e-01 -7.324468e-01 4.295213e-01 1.042819e-01 2.911879e+00 -1.090426e-02 
3.389096e-01 4.706915e-02 6.470035e-01 1.795745e-09 9.864805e-01 -1.038830e+00 -3.789894e-01 1.299734e-01 3.636702e+00 -3.563830e-03 
2.749202e-01 4.718617e-02 7.092376e-01 2.131915e-09 9.525266e-01 -1.047340e+00 4.534574e-01 1.034840e-01 3.654078e+00 -1.718085e-02 
3.039628e-01 5.046277e-02 6.672163e-01 1.872340e-09 9.762855e-01 -7.813830e-01 -6.529255e-01 6.646277e-02 2.862234e+00 2.111702e-02 
3.325266e-01 4.598404e-02 6.767908e-01 2.360284e-09 9.872784e-01 -1.235638e+00 -3.151596e-01 1.339628e-01 2.343440e+00 -8.457447e-03 
2.793883e-01 4.797340e-02 7.298050e-01 2.130496e-09 9.671543e-01 -9.781915e-01 -9.242021e-01 1.215160e-01 3.631738e+00 2.537234e-02 
3.180053e-01 5.092021e-02 6.931028e-01 2.263830e-09 9.833777e-01 -8.771277e-01 4.960106e-01 6.821809e-02 3.031028e+00 6.861702e-03 
3.346011e-01 4.567553e-02 6.633156e-01 1.826950e-09 9.629876e-01 -1.109043e+00 -3.204787e-01 1.136968e-01 2.507270e+00 -1.611702e-02 
2.827394e-01 4.823936e-02 6.409752e-01 2.065248e-09 9.794770e-01 -1.073936e+00 -3.683511e-01 6.390957e-02 3.269326e+00 2.760638e-02 
3.044415e-01 5.032447e-02 7.115426e-01 2.314894e-09 9.847961e-01 -7.005319e-01 -5.917553e-01 1.186436e-01 2.609043e+00 -1.781915e-02 
3.425798e-01 4.630319e-02 7.035638e-01 1.917730e-09 9.622784e-01 -1.260106e+00 2.646277e-01 1.384309e-01 2.921809e+00 -4.095745e-03 
2.736436e-01 4.603723e-02 6.567553e-01 2.313475e-09 9.739805e-01 -8.037234e-01 -7.699468e-01 8.449468e-02 3.520035e+00 7.500000e-03 
3.181649e-01 4.969681e-02 6.854787e-01 1.784397e-09 9.887855e-01 -9.079787e-01 -2.566489e-01 1.357181e-01 2.313652e+00 -2.058511e-02 
3.352394e-01 4.830319e-02 7.257270e-01 2.200000e-09 9.535018e-01 -1.242021e+00 2.779255e-01 1.068351e-01 3.150177e+00 1.952128e-02 
2.608777e-01 4.667553e-02 6.900887e-01 1.948936e-09 9.516401e-01 -8.781915e-01 -7.938830e-01 1.087500e-01 2.827482e+00 1.143617e-02 
3.093883e-01 4.787766e-02 6.471809e-01 2.038298e-09 9.913564e-01 -1.237766e+00 -3.337766e-01 6.534574e-02 3.470390e+00 -9.521277e-03 
3.401862e-01 4.920745e-02 7.157979e-01 2.382979e-09 9.793883e-01 -1.002660e+00 1.715426e-01 1.449734e-01 2.517199e+00 -1.260638e-02 
2.899202e-01 4.636702e-02 7.308688e-01 2.258156e-09 9.535904e-01 -1.193085e+00 -9.055851e-01 1.046011e-01 2.755496e+00 -4.521277e-03 
2.911968e-01 4.794149e-02 6.826418e-01 2.226950e-09 9.985372e-01 -9.037234e-01 -3.590426e-02 6.183511e-02 2.919326e+00 2.941489e-02 
3.245479e-01 4.923936e-02 6.462943e-01 1.723404e-09 9.691933e-01 -8.303191e-01 1.529255e-01 1.334840e-01 3.467908e+00 -1.111702e-02 
2.726862e-01 4.946277e-02 7.145567e-01 1.990071e-09 9.562500e-01 -1.028191e+00 -5.811170e-01 6.247340e-02 2.822518e+00 2.228723e-02 
3.143351e-01 4.809043e-02 6.883156e-01 2.455319e-09 9.772606e-01 -8.377660e-01 3.856383e-02 9.087766e-02 3.584574e+00 -2.930851e-02 
3.333245e-01 4.685638e-02 6.711170e-01 1.843972e-09 9.888741e-01 -1.183511e+00 -4.481383e-01 1.497606e-01 2.698404e+00 8.457447e-03 
2.688564e-01 4.707979e-02 6.560461e-01 2.109220e-09 9.610372e-01 -1.170745e+00 3.630319e-01 1.481649e-01 2.817553e+00 3.031915e-03 
3.065160e-01 5.051596e-02 7.042730e-01 1.743262e-09 9.759309e-01 -8.579787e-01 -4.135638e-01 7.172872e-02 2.616489e+00 -2.484043e-02 
3.328457e-01 4.657979e-02 7.087057e-01 2.436879e-09 9.843528e-01 -9.026596e-01 -6.609043e-01 9.550532e-02 3.502660e+00 2.771277e-02 
2.710904e-01 5.045213e-02 6.599468e-01 2.011348e-09 9.951684e-01 -1.057979e+00 1.196809e-02 1.467287e-01 2.720745e+00 -7.978723e-04 
3.031649e-01 4.846277e-02 7.223582e-01 2.395745e-09 9.653812e-01 -1.142021e+00 -6.781915e-02 6.103723e-02 3.043440e+00 2.707447e-02 
3.462500e-01 4.581383e-02 6.876064e-01 1.924823e-09 9.775266e-01 -8.877660e-01 -7.566489e-01 1.044415e-01 3.577128e+00 -2.281915e-02 
2.876862e-01 4.632447e-02 6.922163e-01 2.157447e-09 9.613032e-01 -9.888298e-01 3.763298e-01 1.472074e-01 3.390957e+00 2.250000e-02 
2.985372e-01 4.973936e-02 7.214716e-01 1.846809e-09 9.993351e-01 -1.243085e+00 -3.058511e-02 6.853723e-02 3.177482e+00 -9.095745e-03 
3.331649e-01 4.820745e-02 6.438121e-01 2.341844e-09 9.797429e-01 -8.824468e-01 -9.002660e-01 9.853723e-02 2.398050e+00 -1.271277e-02 
2.864096e-01 4.763298e-02 6.617199e-01 1.943262e-09 9.964982e-01 -8.856383e-01 -9.827128e-01 6.773936e-02 2.872163e+00 -1.436170e-03 
2.939096e-01 5.026064e-02 7.062234e-01 2.429787e-09 9.571365e-01 -9.547872e-01 3.523936e-01 1.152926e-01 2.519681e+00 -1.707447e-02 
3.350798e-01 4.583511e-02 7.188121e-01 2.158865e-09 9.712323e-01 -1.162234e+00 -1.715426e-01 1.264628e-01 3.678901e+00 2.345745e-02 
2.663032e-01 4.976064e-02 7.097695e-01 1.920567e-09 9.808954e-01 -8.101064e-01 -3.364362e-01 1.448138e-01 3.197340e+00 2.409574e-02 
3.191223e-01 4.640957e-02 6.984220e-01 2.465248e-09 9.556294e-01 -9.452128e-01 -7.779255e-01 7.779255e-02 3.395922e+00 -1.420213e-02 
3.219947e-01 4.746277e-02 6.423936e-01 2.025532e-09 9.863032e-01 -1.298404e+00 3.444149e-01 1.143351e-01 2.479965e+00 -6.648936e-03 
2.746011e-01 4.680319e-02 7.168617e-01 2.336170e-09 9.669770e-01 -7.111702e-01 -8.643617e-02 1.205585e-01 3.686348e+00 8.138298e-03 
2.934309e-01 4.754787e-02 6.684574e-01 1.936170e-09 9.608599e-01 -1.125000e+00 -8.311170e-01 7.140957e-02 2.666135e+00 -2.228723e-02 
3.457713e-01 4.953723e-02 6.920390e-01 1.991489e-09 9.906472e-01 -1.035638e+00 4.268617e-01 1.170479e-01 2.770390e+00 2.441489e-02 
2.881649e-01 4.875000e-02 6.503723e-01 1.956028e-09 9.923316e-01 -7.207447e-01 -9.441489e-02 1.028457e-01 3.135284e+00 2.888298e-02 
3.077926e-01 4.675000e-02 7.198759e-01 2.412766e-09 9.550975e-01 -1.031383e+00 4.654255e-02 6.582447e-02 2.435284e+00 -2.712766e-03 
3.460904e-01 4.956915e-02 6.844149e-01 1.992908e-09 9.742465e-01 -1.176064e+00 -5.997340e-01 1.389096e-01 3.423227e+00 -2.771277e-02 
2.846543e-01 4.553723e-02 6.532092e-01 1.791489e-09 9.746011e-01 -1.063298e+00 -8.577128e-01 9.375000e-02 3.264362e+00 9.627660e-03 
3.106649e-01 4.896277e-02 7.193440e-01 2.070922e-09 9.953457e-01 -7.867021e-01 1.103723e-01 1.488032e-01 2.604078e+00 1.196809e-02 
3.274202e-01 4.919681e-02 6.954078e-01 2.414184e-09 9.553635e-01 -1.216489e+00 -1.502660e-01 8.018617e-02 2.777837e+00 -2.856383e-02 
2.717287e-01 4.996277e-02 7.260816e-01 2.090780e-09 9.638741e-01 -1.113298e+00 -2.526596e-02 1.486436e-01 3.242021e+00 9.414894e-03 
3.164096e-01 4.589894e-02 6.448759e-01 2.482270e-09 9.805408e-01 -1.083511e+00 -6.582447e-01 9.183511e-02 3.157624e+00 1.047872e-02 
3.366755e-01 4.852660e-02 6.907979e-01 1.704965e-09 9.892287e-01 -8.622340e-01 2.859043e-01 7.986702e-02 2.594149e+00 -1.313830e-02 
2.712500e-01 4.751596e-02 7.136702e-01 1.821277e-09 9.591755e-01 -8.132979e-01 4.906915e-01 1.041223e-01 2.661170e+00 4.734043e-03 
2.980585e-01 5.047340e-02 6.994858e-01 2.456738e-09 9.850621e-01 -1.138830e+00 -4.880319e-01 7.188830e-02 3.204787e+00 -2.781915e-02 
3.336436e-01 4.587766e-02 6.583511e-01 2.201418e-09 9.700798e-01 -9.984043e-01 -7.247340e-01 1.395479e-01 3.490248e+00 2.313830e-02 
2.840160e-01 4.940957e-02 6.718262e-01 2.072340e-09 9.991578e-01 -9.345745e-01 -5.545213e-01 9.726064e-02 2.338475e+00 -2.547872e-02 
3.055585e-01 4.887766e-02 6.957624e-01 2.407092e-09 9.726507e-01 -1.130319e+00 -4.375000e-01 1.478457e-01 3.651596e+00 2.207447e-02 
3.478457e-01 4.670745e-02 7.094149e-01 1.781560e-09 9.600621e-01 -8.537234e-01 3.683511e-01 7.906915e-02 3.078191e+00 4.414894e-03 
2.680585e-01 4.731383e-02 6.422163e-01 2.309220e-09 9.910018e-01 -1.034574e+00 -2.460106e-01 8.210106e-02 3.068262e+00 -2.452128e-02 
3.076330e-01 5.013298e-02 7.012589e-01 2.160284e-09 9.572252e-01 -7.920213e-01 -7.034574e-01 1.210372e-01 2.345922e+00 1.558511e-02 
3.384309e-01 4.690957e-02 7.374291e-01 1.856738e-09 9.787677e-01 -1.136702e+00 2.992021e-01 1.103457e-01 3.604433e+00 -9.042553e-04 
2.822606e-01 4.682447e-02 7.110106e-01 2.344681e-09 9.582004e-01 -7.186170e-01 -4.614362e-01 6.470745e-02 2.879610e+00 -5.904255e-03 
3.159309e-01 5.062234e-02 6.693440e-01 2.076596e-09 9.921543e-01 -9.398936e-01 -5.412234e-01 1.398670e-01 2.527128e+00 2.632979e-02 
3.242287e-01 4.834574e-02 7.023227e-01 1.724823e-09 9.695479e-01 -1.219681e+00 1.875000e-01 1.178457e-01 3.343794e+00 -2.973404e-02 
2.678989e-01 5.044149e-02 7.067553e-01 2.300709e-09 9.677748e-01 -7.143617e-01 3.045213e-01 1.247074e-01 3.167553e+00 4.840426e-03 
3.136968e-01 4.727128e-02 7.019681e-01 2.089362e-09 9.502216e-01 -1.276064e+00 -6.928191e-01 7.412234e-02 3.289184e+00 1.686170e-02 
3.229521e-01 4.540957e-02 6.716489e-01 1.910638e-09 9.992465e-01 -9.803191e-01 -1.023936e-01 1.192819e-01 2.596631e+00 -1.984043e-02 
2.675798e-01 4.759043e-02 7.076418e-01 1.852482e-09 9.612145e-01 -1.184574e+00 -8.098404e-01 7.061170e-02 3.453014e+00 -4.308511e-03 
3.156117e-01 5.094149e-02 6.794504e-01 2.321986e-09 9.873670e-01 -9.324468e-01 -1.210106e-01 1.456117e-01 3.224645e+00 -2.473404e-02 
3.361968e-01 4.554787e-02 6.601241e-01 2.171631e-09 9.681294e-01 -8.664894e-01 7.313830e-02 9.534574e-02 2.331028e+00 2.388298e-02 
2.806649e-01 4.765426e-02 6.569326e-01 1.790071e-09 9.959663e-01 -1.150532e+00 6.648936e-03 9.167553e-02 2.621454e+00 2.047872e-02 
3.176862e-01 4.601596e-02 7.342376e-01 2.438298e-09 9.618351e-01 -9.664894e-01 -2.260638e-02 1.414628e-01 3.105496e+00 8.670213e-03 
3.298138e-01 5.030319e-02 7.003723e-01 2.036879e-09 9.826684e-01 -7.611702e-01 -6.848404e-01 7.204787e-02 3.420745e+00 -2.324468e-02 
2.819415e-01 4.840957e-02 6.723582e-01 1.930496e-09 9.971188e-01 -1.064362e+00 -2.752660e-01 1.371543e-01 3.542376e+00 -2.430851e-02 
3.020479e-01 4.618617e-02 6.815780e-01 2.136170e-09 9.698138e-01 -7.228723e-01 3.550532e-01 7.284574e-02 2.358333e+00 -5.053191e-03 
3.232713e-01 4.968617e-02 7.216489e-01 2.248227e-09 9.643174e-01 -1.198404e+00 -9.401596e-01 9.885638e-02 2.954078e+00 2.718085e-02 
2.610372e-01 4.970745e-02 6.806915e-01 1.707801e-09 9.820479e-01 -8.973404e-01 -1.103723e-01 8.002660e-02 3.249468e+00 1.984043e-02 
3.132181e-01 4.543085e-02 6.525000e-01 2.224113e-09 9.506649e-01 -9.090426e-01 1.742021e-01 1.307713e-01 2.658688e+00 -5.585106e-03 
3.317287e-01 4.857979e-02 7.230674e-01 2.275177e-09 9.955230e-01 -1.254787e+00 -5.226064e-01 1.172074e-01 3.209752e+00 -2.292553e-02 
2.817819e-01 4.778191e-02 6.546277e-01 2.147518e-09 9.988918e-01 -1.032447e+00 -5.678191e-01 1.097074e-01 3.656560e+00 1.835106e-02 
3.092287e-01 4.615426e-02 6.812234e-01 2.466667e-09 9.723848e-01 -8.643617e-01 -4.920213e-02 1.277394e-01 2.445213e+00 -2.898936e-02 
3.216755e-01 4.922872e-02 7.294504e-01 1.706383e-09 9.624557e-01 -1.221809e+00 1.981383e-01 8.752660e-02 2.780319e+00 5.265957e-03 
2.752394e-01 4.913298e-02 6.771454e-01 2.069504e-09 9.917996e-01 -8.005319e-01 -1.529255e-01 6.279255e-02 3.485284e+00 -1.760638e-02 
3.007713e-01 4.633511e-02 7.149113e-01 1.819858e-09 9.809840e-01 -1.283511e+00 -5.970745e-01 1.010904e-01 2.385638e+00 1.452128e-02 
3.467287e-01 4.862234e-02 6.695213e-01 2.320567e-09 9.557181e-01 -9.813830e-01 3.231383e-01 1.419415e-01 2.998759e+00 7.180851e-03 
2.830585e-01 5.052660e-02 6.629610e-01 2.490780e-09 9.716755e-01 -7.622340e-01 -6.795213e-01 1.259840e-01 2.812589e+00 1.122340e-02 
2.999734e-01 4.599468e-02 7.353014e-01 2.217021e-09 9.527926e-01 -1.007979e+00 -1.768617e-01 7.699468e-02 3.619326e+00 8.244681e-03 
3.459309e-01 4.870745e-02 7.026773e-01 1.964539e-09 9.897606e-01 -1.213298e+00 3.364362e-01 1.189628e-01 2.633865e+00 -1.664894e-02 
2.734840e-01 4.859043e-02 7.306915e-01 2.312057e-09 9.512855e-01 -9.760638e-01 3.204787e-01 9.901596e-02 2.901950e+00 1.781915e-02 
3.079521e-01 4.646277e-02 7.017908e-01 1.913475e-09 9.796543e-01 -1.245213e+00 -8.869681e-01 1.480053e-01 3.328901e+00 -1.377660e-02 
3.278989e-01 4.905851e-02 6.691667e-01 2.117730e-09 9.967642e-01 -7.037234e-01 -4.348404e-01 7.156915e-02 2.708333e+00 -5.797872e-03 
2.714096e-01 4.832447e-02 6.551596e-01 1.886525e-09 9.928635e-01 -1.144149e+00 4.348404e-01 9.821809e-02 3.229610e+00 -1.101064e-02 
3.006117e-01 4.539894e-02 7.299823e-01 2.150355e-09 9.792996e-01 -7.462766e-01 -5.784574e-01 1.382713e-01 2.626418e+00 -3.882979e-03 
3.315691e-01 5.012234e-02 6.966489e-01 2.377305e-09 9.522606e-01 -1.006915e+00 -4.242021e-01 8.513298e-02 3.579610e+00 1.760638e-02 
2.707713e-01 5.001596e-02 6.642021e-01 1.832624e-09 9.737145e-01 -1.265426e+00 2.752660e-01 1.208777e-01 2.981383e+00 1.409574e-02 
3.097074e-01 4.813298e-02 6.851241e-01 2.373050e-09 9.937500e-01 -9.601064e-01 -9.268617e-01 6.933511e-02 3.606915e+00 -3.138298e-03 
3.267819e-01 4.683511e-02 7.317553e-01 2.164539e-09 9.584663e-01 -8.941489e-01 -8.377660e-02 1.141755e-01 2.368262e+00 -2.622340e-02 
2.891223e-01 5.054787e-02 6.959397e-01 2.293617e-09 9.981826e-01 -1.127128e+00 -9.188830e-01 1.159309e-01 2.730674e+00 8.031915e-03 
3.033245e-01 4.782447e-02 7.377837e-01 1.944681e-09 9.548316e-01 -1.060106e+00 4.933511e-01 1.314096e-01 2.993794e+00 -1.388298e-02 
3.309309e-01 4.605851e-02 6.434574e-01 2.041135e-09 9.733599e-01 -8.420213e-01 -1.183511e-01 6.678191e-02 3.398404e+00 1.813830e-02 
2.798670e-01 5.011170e-02 7.370745e-01 2.085106e-09 9.803635e-01 -1.133511e+00 4.242021e-01 7.922872e-02 2.723227e+00 4.521277e-03 
2.998138e-01 4.884574e-02 6.650887e-01 2.398582e-09 9.582890e-01 -9.898936e-01 -9.800532e-01 1.342819e-01 2.772872e+00 -2.047872e-02 
3.436968e-01 4.611170e-02 6.822872e-01 1.946099e-09 9.839982e-01 -7.388298e-01 -1.156915e-01 1.148138e-01 3.609397e+00 1.622340e-02 
2.631117e-01 5.072872e-02 7.126064e-01 2.402837e-09 9.655585e-01 -1.177128e+00 -4.215426e-01 9.742021e-02 2.693440e+00 -1.154255e-02 
3.103457e-01 4.688830e-02 6.941667e-01 2.174468e-09 9.980053e-01 -9.005319e-01 -8.896277e-01 1.451330e-01 3.477837e+00 9.202128e-03 
3.240691e-01 4.815426e-02 6.493085e-01 1.899291e-09 9.699911e-01 -8.260638e-01 4.561170e-01 7.747340e-02 2.767908e+00 1.707447e-02 
2.647074e-01 5.010106e-02 7.301596e-01 1.878014e-09 9.660904e-01 -1.204787e+00 -3.257979e-01 1.175266e-01 2.470035e+00 4.095745e-03 
3.144947e-01 4.544149e-02 7.058688e-01 2.394326e-09 9.745124e-01 -7.845745e-01 1.156915e-01 6.359043e-02 3.316489e+00 1.069149e-02 
3.428989e-01 4.853723e-02 6.446986e-01 2.185816e-09 9.840869e-01 -9.654255e-01 -8.603723e-01 1.491223e-01 3.058333e+00 -1.037234e-02 
2.870479e-01 4.989894e-02 7.386702e-01 2.060993e-09 9.944592e-01 -9.101064e-01 -6.023936e-01 7.077128e-02 3.376064e+00 1.117021e-03 
3.162500e-01 4.744149e-02 6.688121e-01 1.792908e-09 9.675089e-01 -7.569149e-01 3.816489e-01 1.286968e-01 2.631383e+00 -2.122340e-02 
3.218351e-01 4.616489e-02 6.842376e-01 2.499291e-09 9.523493e-01 -1.211170e+00 -4.321809e-01 1.165691e-01 3.117908e+00 2.090426e-02 
2.824202e-01 4.880319e-02 6.461170e-01 2.453901e-09 9.812500e-01 -8.122340e-01 3.736702e-01 1.272606e-01 2.941667e+00 -3.031915e-03 
3.105053e-01 4.960106e-02 7.349468e-01 1.768794e-09 9.871897e-01 -1.049468e+00 -2.646277e-01 8.178191e-02 2.348404e+00 1.898936e-02 
3.207181e-01 4.681383e-02 7.051596e-01 2.095035e-09 9.573138e-01 -1.207979e+00 -6.130319e-01 9.933511e-02 3.616844e+00 -2.920213e-02 
2.607181e-01 4.535638e-02 7.177482e-01 2.236879e-09 9.679521e-01 -9.335106e-01 4.614362e-01 8.625000e-02 3.259397e+00 8.882979e-03 
